,DateTime,baseline_grid_to_plant_kW,baseline_treatment_flow_m3_hr,flexible_grid_to_plant_kW,flexible_treatment_flow_m3_hr,electricity_TOU,electricity_demand1,electricity_demand2
71,2023-01-02 17:45:00,1744.019632034112,120.15,213.60000000000002,1.9244754202244648e-51,0.20081,1.24,8.03
72,2023-01-02 18:00:00,1744.019632034112,120.15,213.60000000000002,0.0,0.20081,1.24,8.03
73,2023-01-02 18:15:00,1744.019632034112,120.15,213.60000000000002,0.0,0.20081,1.24,8.03
74,2023-01-02 18:30:00,1744.019632034112,120.15,213.6000016531674,1.4094657899077246e-07,0.20081,1.24,8.03
75,2023-01-02 18:45:00,1744.019632034112,120.15,213.60000000000002,0.0,0.20081,1.24,8.03
76,2023-01-02 19:00:00,1744.019632034112,120.15,213.60000000000002,0.0,0.20081,1.24,8.03
77,2023-01-02 19:15:00,1744.019632034112,120.15,213.60000000000002,0.0,0.20081,1.24,8.03
78,2023-01-02 19:30:00,1744.019632034112,120.15,213.60000000000002,0.0,0.20081,1.24,8.03
79,2023-01-02 19:45:00,1744.019632034112,120.15,213.60000000000002,0.0,0.20081,1.24,8.03
80,2023-01-02 20:00:00,1744.019632034112,120.15,213.60000000000002,0.0,0.20081,1.24,8.03
81,2023-01-02 20:15:00,1744.019632034112,120.15,213.60000000000002,1.1047340464321502e-51,0.20081,1.24,8.03
82,2023-01-02 20:30:00,1744.019632034112,120.15,213.60000000000002,2.6277605008394683e-52,0.20081,1.24,8.03
83,2023-01-02 20:45:00,1744.019632034112,120.15,213.60000000000002,0.0,0.20081,1.24,8.03
84,2023-01-02 21:00:00,1744.019632034112,120.15,1277.0072368766366,0.0,0.1332,0.0,8.03
85,2023-01-02 21:15:00,1744.019632034112,120.15,1277.0072368766366,0.0,0.1332,0.0,8.03
86,2023-01-02 21:30:00,1744.019632034112,120.15,1727.6889885441535,119.31647784817939,0.1332,0.0,8.03
87,2023-01-02 21:45:00,1744.019632034112,120.15,1727.6889885441537,119.31647784817939,0.1332,0.0,8.03
88,2023-01-02 22:00:00,1744.019632034112,120.15,1727.6889885441535,119.31647784817939,0.1332,0.0,8.03
89,2023-01-02 22:15:00,1744.019632034112,120.15,1727.6889885441535,119.31647784817939,0.1332,0.0,8.03
90,2023-01-02 22:30:00,1744.019632034112,120.15,1727.6889885441537,119.31647784817939,0.1332,0.0,8.03
91,2023-01-02 22:45:00,1744.019632034112,120.15,1727.6889885441535,119.31647784817937,0.1332,0.0,8.03
92,2023-01-02 23:00:00,1744.019632034112,120.15,1727.6889885441537,119.31647784817939,0.1332,0.0,8.03
93,2023-01-02 23:15:00,1744.019632034112,120.15,1727.6889885441537,119.31647784817939,0.1332,0.0,8.03
94,2023-01-02 23:30:00,1744.019632034112,120.15,1727.6889885441535,119.31647784817937,0.1332,0.0,8.03
95,2023-01-02 23:45:00,1744.019632034112,2.229437241480334e-40,1727.6889885441537,119.31647784817939,0.1332,0.0,8.03
