,DateTime,baseline_grid_to_plant_kW,baseline_treatment_flow_m3_hr,flexible_grid_to_plant_kW,flexible_treatment_flow_m3_hr,electricity_TOU,electricity_demand1,electricity_demand2
74,2023-01-02 18:30:00,1744.019632034112,120.15,1277.0072393884266,93.44999749727155,0.07793,7.14,5.33
75,2023-01-02 18:45:00,1744.019632034112,120.15,1277.0072393884266,93.44999749727155,0.07793,7.14,5.33
76,2023-01-02 19:00:00,1744.019632034112,120.15,1277.0072393884266,93.44999749727155,0.07793,7.14,5.33
77,2023-01-02 19:15:00,1744.019632034112,120.15,1277.00723938868,93.44999749728794,0.07793,7.14,5.33
78,2023-01-02 19:30:00,1744.019632034112,120.15,1277.00723938868,93.44999749728794,0.07793,7.14,5.33
79,2023-01-02 19:45:00,1744.019632034112,120.15,1277.0072393884266,93.44999749727155,0.07793,7.14,5.33
80,2023-01-02 20:00:00,1744.019632034112,120.15,1277.00723938868,93.44999749728794,0.07793,7.14,5.33
81,2023-01-02 20:15:00,1744.019632034112,120.15,1277.0072393884266,93.44999749727155,0.07793,7.14,5.33
82,2023-01-02 20:30:00,1744.019632034112,120.15,1277.0072393884266,93.44999749727155,0.07793,7.14,5.33
83,2023-01-02 20:45:00,1744.019632034112,120.15,1277.0072393884266,93.44999749727155,0.07793,7.14,5.33
84,2023-01-02 21:00:00,1744.019632034112,120.15,1277.00723938868,93.44999749728794,0.07793,7.14,5.33
85,2023-01-02 21:15:00,1744.019632034112,120.15,1277.0072393884266,93.44999749727155,0.07793,7.14,5.33
86,2023-01-02 21:30:00,1744.019632034112,120.15,1277.00723938868,93.44999749728794,0.07793,7.14,5.33
87,2023-01-02 21:45:00,1744.019632034112,120.15,1277.00723938868,93.44999749728794,0.07793,7.14,5.33
88,2023-01-02 22:00:00,1744.019632034112,120.15,1927.2048327333716,129.10128727000793,0.05413,0.0,5.33
89,2023-01-02 22:15:00,1744.019632034112,120.15,1927.2048327333716,129.10128727000793,0.05413,0.0,5.33
90,2023-01-02 22:30:00,1744.019632034112,120.15,1927.2048327333716,129.10128727000793,0.05413,0.0,5.33
91,2023-01-02 22:45:00,1744.019632034112,120.15,1927.2048327333716,129.10128727000793,0.05413,0.0,5.33
92,2023-01-02 23:00:00,1744.019632034112,120.15,1927.2048327333716,129.10128727000793,0.05413,0.0,5.33
93,2023-01-02 23:15:00,1744.019632034112,120.15,1927.2048327333716,129.10128727000793,0.05413,0.0,5.33
94,2023-01-02 23:30:00,1744.019632034112,120.15,1927.2048327333716,129.10128727000793,0.05413,0.0,5.33
95,2023-01-02 23:45:00,1744.019632034112,120.15,1927.2048327333716,129.10128727000793,0.05413,0.0,5.33
