,DateTime,baseline_grid_to_plant_kW,baseline_treatment_flow_m3_hr,flexible_grid_to_plant_kW,flexible_treatment_flow_m3_hr,electricity_TOU,electricity_demand1,electricity_demand2,electricity_demand3
28,2023-07-02 07:00:00,1744.019632034112,120.15,1945.1541157764857,129.94154439862166,0.09816,0.0,0.0,20.7
29,2023-07-02 07:15:00,1744.019632034112,120.15,1945.1541157764857,129.94154439862166,0.09816,0.0,0.0,20.7
30,2023-07-02 07:30:00,1744.019632034112,120.15,1945.1541157764857,129.94154439862166,0.09816,0.0,0.0,20.7
31,2023-07-02 07:45:00,1744.019632034112,120.15,1945.1541157764857,129.94154439862166,0.09816,0.0,0.0,20.7
32,2023-07-02 08:00:00,1744.019632034112,120.15,1945.1541157764857,129.94154439862166,0.09816,0.0,0.0,20.7
33,2023-07-02 08:15:00,1744.019632034112,120.15,1945.1541157764857,129.94154439862166,0.09816,0.0,0.0,20.7
34,2023-07-02 08:30:00,1744.019632034112,120.15,1945.1541157764857,129.94154439862166,0.09816,0.0,0.0,20.7
35,2023-07-02 08:45:00,1744.019632034112,120.15,1945.1541157764857,129.94154439862166,0.09816,0.0,0.0,20.7
36,2023-07-02 09:00:00,1744.019632034112,120.15,1945.1541157764857,129.94154439862166,0.09816,0.0,0.0,20.7
37,2023-07-02 09:15:00,1744.019632034112,120.15,1945.1541157764857,129.94154439862166,0.09816,0.0,0.0,20.7
38,2023-07-02 09:30:00,1744.019632034112,120.15,1945.1541157764857,129.94154439862166,0.09816,0.0,0.0,20.7
39,2023-07-02 09:45:00,1744.019632034112,120.15,1945.1541157764857,129.94154439862166,0.09816,0.0,0.0,20.7
40,2023-07-02 10:00:00,1744.019632034112,120.15,1945.1541157764857,129.94154439862166,0.09816,0.0,0.0,20.7
41,2023-07-02 10:15:00,1744.019632034112,120.15,1945.1541157764857,129.94154439862166,0.09816,0.0,0.0,20.7
42,2023-07-02 10:30:00,1744.019632034112,120.15,1945.1541157764857,129.94154439862166,0.09816,0.0,0.0,20.7
43,2023-07-02 10:45:00,1744.019632034112,120.15,1945.1541157764857,129.94154439862166,0.09816,0.0,0.0,20.7
44,2023-07-02 11:00:00,1744.019632034112,120.15,1945.1541157764857,129.94154439862166,0.09816,0.0,0.0,20.7
45,2023-07-02 11:15:00,1744.019632034112,120.15,1945.1541157764857,129.94154439862166,0.09816,0.0,0.0,20.7
46,2023-07-02 11:30:00,1744.019632034112,120.15,1945.1541157764857,129.94154439862166,0.09816,0.0,0.0,20.7
47,2023-07-02 11:45:00,1744.019632034112,120.15,1945.1541157764857,129.94154439862166,0.09816,0.0,0.0,20.7
48,2023-07-02 12:00:00,1744.019632034112,120.15,1945.1541157764857,129.94154439862166,0.09816,0.0,0.0,20.7
49,2023-07-02 12:15:00,1744.019632034112,120.15,1945.1541157764857,129.94154439862166,0.09816,0.0,0.0,20.7
50,2023-07-02 12:30:00,1744.019632034112,120.15,1945.1541157764857,129.94154439862166,0.09816,0.0,0.0,20.7
51,2023-07-02 12:45:00,1744.019632034112,120.15,1945.1541157764857,129.94154439862166,0.09816,0.0,0.0,20.7
52,2023-07-02 13:00:00,1744.019632034112,120.15,1945.1541157764857,129.94154439862166,0.09816,0.0,0.0,20.7
53,2023-07-02 13:15:00,1744.019632034112,120.15,1945.1541157764857,129.94154439862166,0.09816,0.0,0.0,20.7
54,2023-07-02 13:30:00,1744.019632034112,120.15,1945.1541157764857,129.94154439862166,0.09816,0.0,0.0,20.7
55,2023-07-02 13:45:00,1744.019632034112,120.15,1945.1541157764857,129.94154439862166,0.09816,0.0,0.0,20.7
56,2023-07-02 14:00:00,1744.019632034112,120.15,1679.241152490248,116.80670462713051,0.11735,0.0,5.32,20.7
57,2023-07-02 14:15:00,1744.019632034112,120.15,1679.241152490248,116.80670462713051,0.11735,0.0,5.32,20.7
58,2023-07-02 14:30:00,1744.019632034112,120.15,1679.241152490248,116.80670462713051,0.11735,0.0,5.32,20.7
59,2023-07-02 14:45:00,1744.019632034112,120.15,1679.241152490248,116.80670462713051,0.11735,0.0,5.32,20.7
60,2023-07-02 15:00:00,1744.019632034112,120.15,1679.241152490248,116.80670462713051,0.11735,0.0,5.32,20.7
61,2023-07-02 15:15:00,1744.019632034112,120.15,1679.241152490248,116.80670462713051,0.11735,0.0,5.32,20.7
62,2023-07-02 15:30:00,1744.019632034112,120.15,1679.241152490248,116.80670462713051,0.11735,0.0,5.32,20.7
63,2023-07-02 15:45:00,1744.019632034112,120.15,1679.241152490248,116.80670462713051,0.11735,0.0,5.32,20.7
64,2023-07-02 16:00:00,1744.019632034112,120.15,1277.007236884859,93.44999733539733,0.14484,26.8,0.0,20.7
65,2023-07-02 16:15:00,1744.019632034112,120.15,1277.007236884859,93.44999733539733,0.14484,26.8,0.0,20.7
66,2023-07-02 16:30:00,1744.019632034112,120.15,1277.007236884859,93.44999733539733,0.14484,26.8,0.0,20.7
67,2023-07-02 16:45:00,1744.019632034112,120.15,1277.007236883949,93.44999733533847,0.14484,26.8,0.0,20.7
68,2023-07-02 17:00:00,1744.019632034112,120.15,1277.007236884859,93.44999733539733,0.14484,26.8,0.0,20.7
69,2023-07-02 17:15:00,1744.019632034112,120.15,1277.007236884859,93.44999733539733,0.14484,26.8,0.0,20.7
70,2023-07-02 17:30:00,1744.019632034112,120.15,1277.007236884859,93.44999733539733,0.14484,26.8,0.0,20.7
71,2023-07-02 17:45:00,1744.019632034112,120.15,1277.007236884859,93.44999733539733,0.14484,26.8,0.0,20.7
72,2023-07-02 18:00:00,1744.019632034112,120.15,1277.007236884859,93.44999733539733,0.14484,26.8,0.0,20.7
73,2023-07-02 18:15:00,1744.019632034112,120.15,1277.007236884859,93.44999733539733,0.14484,26.8,0.0,20.7
74,2023-07-02 18:30:00,1744.019632034112,120.15,1277.007236884859,93.44999733539733,0.14484,26.8,0.0,20.7
75,2023-07-02 18:45:00,1744.019632034112,120.15,1277.007236884859,93.44999733539733,0.14484,26.8,0.0,20.7
76,2023-07-02 19:00:00,1744.019632034112,120.15,1277.007236884859,93.44999733539733,0.14484,26.8,0.0,20.7
77,2023-07-02 19:15:00,1744.019632034112,120.15,1277.007236884859,93.44999733539733,0.14484,26.8,0.0,20.7
78,2023-07-02 19:30:00,1744.019632034112,120.15,1277.007236884859,93.44999733539733,0.14484,26.8,0.0,20.7
79,2023-07-02 19:45:00,1744.019632034112,120.15,1277.007236884859,93.44999733539733,0.14484,26.8,0.0,20.7
80,2023-07-02 20:00:00,1744.019632034112,120.15,1277.007236884859,93.44999733539733,0.14484,26.8,0.0,20.7
81,2023-07-02 20:15:00,1744.019632034112,120.15,1277.007236884859,93.44999733539733,0.14484,26.8,0.0,20.7
82,2023-07-02 20:30:00,1744.019632034112,120.15,1277.007236884859,93.44999733539733,0.14484,26.8,0.0,20.7
83,2023-07-02 20:45:00,1744.019632034112,120.15,1277.007236884859,93.44999733539733,0.14484,26.8,0.0,20.7
84,2023-07-02 21:00:00,1744.019632034112,120.15,1679.241152490248,116.80670462713051,0.11735,0.0,5.32,20.7
85,2023-07-02 21:15:00,1744.019632034112,120.15,1679.241152490248,116.80670462713051,0.11735,0.0,5.32,20.7
86,2023-07-02 21:30:00,1744.019632034112,120.15,1679.241152490248,116.80670462713051,0.11735,0.0,5.32,20.7
87,2023-07-02 21:45:00,1744.019632034112,120.15,1679.241152490248,116.80670462713051,0.11735,0.0,5.32,20.7
88,2023-07-02 22:00:00,1744.019632034112,120.15,1679.241152490248,116.80670462713051,0.11735,0.0,5.32,20.7
89,2023-07-02 22:15:00,1744.019632034112,120.15,1679.241152490248,116.80670462713051,0.11735,0.0,5.32,20.7
90,2023-07-02 22:30:00,1744.019632034112,120.15,1679.241152490248,116.80670462713051,0.11735,0.0,5.32,20.7
91,2023-07-02 22:45:00,1744.019632034112,120.15,1679.241152490248,116.80670462713051,0.11735,0.0,5.32,20.7
92,2023-07-02 23:00:00,1744.019632034112,120.15,1945.1541157764857,129.94154439862166,0.09816,0.0,0.0,20.7
93,2023-07-02 23:15:00,1744.019632034112,120.15,1945.1541157764857,129.94154439862166,0.09816,0.0,0.0,20.7
94,2023-07-02 23:30:00,1744.019632034112,120.15,1945.1541157764857,129.94154439862166,0.09816,0.0,0.0,20.7
95,2023-07-02 23:45:00,1744.019632034112,120.15,1945.1541157764857,129.94154439862166,0.09816,0.0,0.0,20.7
