upgrade cost [$],obsolete asset cost [$],npv [$],lvof [$/kWh]
5510204.081632653,816326.530612245,-6174525.879707653,-2.82995161362829
5714285.714285715,816326.530612245,-6378607.512360714,-2.9234877258561927
5918367.346938776,816326.530612245,-6582689.145013776,-3.017023838084096
6122448.979591837,816326.530612245,-6786770.777666837,-3.1105599503119987
6326530.612244898,816326.530612245,-6990852.410319898,-3.204096062539902
6530612.24489796,816326.530612245,-7194934.04297296,-3.297632174767805
6734693.87755102,816326.530612245,-7399015.67562602,-3.3911682869957076
6938775.510204081,816326.530612245,-7603097.308279081,-3.4847043992236104
7142857.142857144,816326.530612245,-7807178.9409321435,-3.578240511451514
7346938.775510204,816326.530612245,-8011260.573585204,-3.6717766236794165
7551020.408163265,816326.530612245,-8215342.206238265,-3.7653127359073197
7755102.040816328,816326.530612245,-8419423.838891327,-3.858848848135223
7959183.673469388,816326.530612245,-8623505.471544387,-3.9523849603631254
8163265.306122449,816326.530612245,-8827587.104197448,-4.045921072591028
8367346.9387755105,816326.530612245,-9031668.73685051,-4.139457184818931
8571428.57142857,816326.530612245,-9235750.36950357,-4.232993297046835
8775510.204081632,816326.530612245,-9439832.002156632,-4.3265294092747375
8979591.836734695,816326.530612245,-9643913.634809695,-4.420065521502641
9183673.469387757,816326.530612245,-9847995.267462756,-4.513601633730544
9387755.102040816,816326.530612245,-10052076.900115816,-4.607137745958447
9591836.734693877,816326.530612245,-10256158.532768877,-4.70067385818635
9795918.367346939,816326.530612245,-10460240.165421939,-4.7942099704142525
10000000.0,816326.530612245,-10664321.798075,-4.887746082642155
0.0,1020408.1632653062,-868403.430728061,-0.3980126957028119
204081.63265306124,1020408.1632653062,-1072485.0633811222,-0.49154880793071487
408163.2653061225,1020408.1632653062,-1276566.6960341835,-0.5850849201586179
612244.8979591837,1020408.1632653062,-1480648.3286872448,-0.6786210323865209
816326.530612245,1020408.1632653062,-1684729.961340306,-0.772157144614424
1020408.1632653062,1020408.1632653062,-1888811.5939933672,-0.8656932568423269
1224489.7959183673,1020408.1632653062,-2092893.2266464282,-0.9592293690702298
1428571.4285714286,1020408.1632653062,-2296974.8592994893,-1.0527654812981326
1632653.06122449,1020408.1632653062,-2501056.4919525506,-1.1463015935260357
1836734.693877551,1020408.1632653062,-2705138.124605612,-1.2398377057539387
2040816.3265306123,1020408.1632653062,-2909219.757258673,-1.3333738179818417
2244897.959183674,1020408.1632653062,-3113301.3899117345,-1.4269099302097448
2448979.5918367347,1020408.1632653062,-3317383.0225647953,-1.5204460424376476
2653061.224489796,1020408.1632653062,-3521464.6552178566,-1.6139821546655506
2857142.8571428573,1020408.1632653062,-3725546.287870918,-1.7075182668934537
3061224.4897959186,1020408.1632653062,-3929627.9205239792,-1.8010543791213567
3265306.12244898,1020408.1632653062,-4133709.553177041,-1.89459049134926
3469387.7551020407,1020408.1632653062,-4337791.185830101,-1.9881266035771625
3673469.387755102,1020408.1632653062,-4541872.818483163,-2.0816627158050656
3877551.020408164,1020408.1632653062,-4745954.451136225,-2.1751988280329693
4081632.6530612246,1020408.1632653062,-4950036.083789285,-2.2687349402608716
4285714.285714285,1020408.1632653062,-5154117.716442347,-2.362271052488775
4489795.918367348,1020408.1632653062,-5358199.349095409,-2.455807164716678
4693877.551020408,1020408.1632653062,-5562280.981748469,-2.549343276944581
4897959.183673469,1020408.1632653062,-5766362.6144015305,-2.6428793891724838
5102040.816326531,1020408.1632653062,-5970444.247054592,-2.736415501400387
5306122.448979592,1020408.1632653062,-6174525.879707653,-2.82995161362829
5510204.081632653,1020408.1632653062,-6378607.512360714,-2.9234877258561927
5714285.714285715,1020408.1632653062,-6582689.145013776,-3.017023838084096
5918367.346938776,1020408.1632653062,-6786770.777666837,-3.1105599503119987
6122448.979591837,1020408.1632653062,-6990852.410319898,-3.204096062539902
6326530.612244898,1020408.1632653062,-7194934.04297296,-3.297632174767805
6530612.24489796,1020408.1632653062,-7399015.675626021,-3.391168286995708
6734693.87755102,1020408.1632653062,-7603097.308279081,-3.4847043992236104
6938775.510204081,1020408.1632653062,-7807178.940932143,-3.5782405114515137
7142857.142857144,1020408.1632653062,-8011260.573585205,-3.671776623679417
7346938.775510204,1020408.1632653062,-8215342.206238265,-3.7653127359073197
7551020.408163265,1020408.1632653062,-8419423.838891326,-3.858848848135222
7755102.040816328,1020408.1632653062,-8623505.471544389,-3.9523849603631263
7959183.673469388,1020408.1632653062,-8827587.104197448,-4.045921072591028
8163265.306122449,1020408.1632653062,-9031668.73685051,-4.139457184818931
8367346.9387755105,1020408.1632653062,-9235750.36950357,-4.232993297046835
8571428.57142857,1020408.1632653062,-9439832.002156632,-4.3265294092747375
8775510.204081632,1020408.1632653062,-9643913.634809693,-4.42006552150264
8979591.836734695,1020408.1632653062,-9847995.267462756,-4.513601633730544
9183673.469387757,1020408.1632653062,-10052076.900115818,-4.607137745958448
9387755.102040816,1020408.1632653062,-10256158.532768877,-4.70067385818635
9591836.734693877,1020408.1632653062,-10460240.165421939,-4.7942099704142525
9795918.367346939,1020408.1632653062,-10664321.798075,-4.887746082642155
10000000.0,1020408.1632653062,-10868403.430728061,-4.981282194870059
0.0,1224489.7959183673,-1072485.0633811222,-0.49154880793071487
204081.63265306124,1224489.7959183673,-1276566.6960341835,-0.5850849201586179
408163.2653061225,1224489.7959183673,-1480648.3286872448,-0.6786210323865209
612244.8979591837,1224489.7959183673,-1684729.9613403059,-0.7721571446144239
816326.530612245,1224489.7959183673,-1888811.5939933672,-0.8656932568423269
1020408.1632653062,1224489.7959183673,-2092893.2266464282,-0.9592293690702298
1224489.7959183673,1224489.7959183673,-2296974.8592994893,-1.0527654812981326
1428571.4285714286,1224489.7959183673,-2501056.4919525506,-1.1463015935260357
1632653.06122449,1224489.7959183673,-2705138.124605612,-1.2398377057539387
1836734.693877551,1224489.7959183673,-2909219.757258673,-1.3333738179818417
2040816.3265306123,1224489.7959183673,-3113301.3899117345,-1.4269099302097448
2244897.959183674,1224489.7959183673,-3317383.022564796,-1.5204460424376478
2448979.5918367347,1224489.7959183673,-3521464.6552178566,-1.6139821546655506
2653061.224489796,1224489.7959183673,-3725546.287870918,-1.7075182668934537
2857142.8571428573,1224489.7959183673,-3929627.9205239792,-1.8010543791213567
3061224.4897959186,1224489.7959183673,-4133709.55317704,-1.8945904913492595
3265306.12244898,1224489.7959183673,-4337791.185830101,-1.9881266035771625
3469387.7551020407,1224489.7959183673,-4541872.818483163,-2.0816627158050656
3673469.387755102,1224489.7959183673,-4745954.451136224,-2.175198828032969
3877551.020408164,1224489.7959183673,-4950036.083789285,-2.2687349402608716
4081632.6530612246,1224489.7959183673,-5154117.716442347,-2.362271052488775
4285714.285714285,1224489.7959183673,-5358199.349095408,-2.4558071647166777
4489795.918367348,1224489.7959183673,-5562280.981748469,-2.549343276944581
4693877.551020408,1224489.7959183673,-5766362.6144015305,-2.6428793891724838
4897959.183673469,1224489.7959183673,-5970444.247054592,-2.736415501400387
5102040.816326531,1224489.7959183673,-6174525.879707653,-2.82995161362829
5306122.448979592,1224489.7959183673,-6378607.512360714,-2.9234877258561927
5510204.081632653,1224489.7959183673,-6582689.145013776,-3.017023838084096
5714285.714285715,1224489.7959183673,-6786770.777666837,-3.1105599503119987
5918367.346938776,1224489.7959183673,-6990852.410319898,-3.204096062539902
6122448.979591837,1224489.7959183673,-7194934.04297296,-3.297632174767805
6326530.612244898,1224489.7959183673,-7399015.675626021,-3.391168286995708
6530612.24489796,1224489.7959183673,-7603097.308279082,-3.484704399223611
6734693.87755102,1224489.7959183673,-7807178.940932142,-3.5782405114515132
6938775.510204081,1224489.7959183673,-8011260.573585203,-3.671776623679416
7142857.142857144,1224489.7959183673,-8215342.206238266,-3.76531273590732
7346938.775510204,1224489.7959183673,-8419423.838891326,-3.858848848135222
7551020.408163265,1224489.7959183673,-8623505.471544387,-3.9523849603631254
7755102.040816328,1224489.7959183673,-8827587.10419745,-4.045921072591029
7959183.673469388,1224489.7959183673,-9031668.73685051,-4.139457184818931
8163265.306122449,1224489.7959183673,-9235750.36950357,-4.232993297046835
8367346.9387755105,1224489.7959183673,-9439832.002156632,-4.3265294092747375
8571428.57142857,1224489.7959183673,-9643913.634809693,-4.42006552150264
8775510.204081632,1224489.7959183673,-9847995.267462755,-4.513601633730543
8979591.836734695,1224489.7959183673,-10052076.900115818,-4.607137745958448
9183673.469387757,1224489.7959183673,-10256158.53276888,-4.7006738581863505
9387755.102040816,1224489.7959183673,-10460240.165421939,-4.7942099704142525
9591836.734693877,1224489.7959183673,-10664321.798075,-4.887746082642155
9795918.367346939,1224489.7959183673,-10868403.430728061,-4.981282194870059
10000000.0,1224489.7959183673,-11072485.063381122,-5.074818307097962
0.0,1428571.4285714286,-1276566.6960341835,-0.5850849201586179
204081.63265306124,1428571.4285714286,-1480648.3286872448,-0.6786210323865209
408163.2653061225,1428571.4285714286,-1684729.961340306,-0.772157144614424
612244.8979591837,1428571.4285714286,-1888811.5939933672,-0.8656932568423269
816326.530612245,1428571.4285714286,-2092893.2266464282,-0.9592293690702298
1020408.1632653062,1428571.4285714286,-2296974.8592994893,-1.0527654812981326
1224489.7959183673,1428571.4285714286,-2501056.4919525506,-1.1463015935260357
1428571.4285714286,1428571.4285714286,-2705138.124605612,-1.2398377057539387
1632653.06122449,1428571.4285714286,-2909219.757258673,-1.3333738179818417
1836734.693877551,1428571.4285714286,-3113301.3899117345,-1.4269099302097448
2040816.3265306123,1428571.4285714286,-3317383.022564796,-1.5204460424376478
2244897.959183674,1428571.4285714286,-3521464.655217857,-1.6139821546655508
2448979.5918367347,1428571.4285714286,-3725546.287870918,-1.7075182668934537
2653061.224489796,1428571.4285714286,-3929627.9205239792,-1.8010543791213567
2857142.8571428573,1428571.4285714286,-4133709.55317704,-1.8945904913492595
3061224.4897959186,1428571.4285714286,-4337791.185830101,-1.9881266035771625
3265306.12244898,1428571.4285714286,-4541872.818483163,-2.0816627158050656
3469387.7551020407,1428571.4285714286,-4745954.451136224,-2.175198828032969
3673469.387755102,1428571.4285714286,-4950036.083789285,-2.2687349402608716
3877551.020408164,1428571.4285714286,-5154117.716442347,-2.362271052488775
4081632.6530612246,1428571.4285714286,-5358199.349095408,-2.4558071647166777
4285714.285714285,1428571.4285714286,-5562280.981748469,-2.549343276944581
4489795.918367348,1428571.4285714286,-5766362.6144015305,-2.6428793891724838
4693877.551020408,1428571.4285714286,-5970444.247054592,-2.736415501400387
4897959.183673469,1428571.4285714286,-6174525.879707653,-2.82995161362829
5102040.816326531,1428571.4285714286,-6378607.512360714,-2.9234877258561927
5306122.448979592,1428571.4285714286,-6582689.145013776,-3.017023838084096
5510204.081632653,1428571.4285714286,-6786770.777666837,-3.1105599503119987
5714285.714285715,1428571.4285714286,-6990852.410319898,-3.204096062539902
5918367.346938776,1428571.4285714286,-7194934.04297296,-3.297632174767805
6122448.979591837,1428571.4285714286,-7399015.675626021,-3.391168286995708
6326530.612244898,1428571.4285714286,-7603097.308279082,-3.484704399223611
6530612.24489796,1428571.4285714286,-7807178.9409321435,-3.578240511451514
6734693.87755102,1428571.4285714286,-8011260.573585203,-3.671776623679416
6938775.510204081,1428571.4285714286,-8215342.206238264,-3.7653127359073193
7142857.142857144,1428571.4285714286,-8419423.838891327,-3.858848848135223
7346938.775510204,1428571.4285714286,-8623505.471544387,-3.9523849603631254
7551020.408163265,1428571.4285714286,-8827587.104197448,-4.045921072591028
7755102.040816328,1428571.4285714286,-9031668.736850511,-4.139457184818932
7959183.673469388,1428571.4285714286,-9235750.36950357,-4.232993297046835
8163265.306122449,1428571.4285714286,-9439832.002156632,-4.3265294092747375
8367346.9387755105,1428571.4285714286,-9643913.634809693,-4.42006552150264
8571428.57142857,1428571.4285714286,-9847995.267462755,-4.513601633730543
8775510.204081632,1428571.4285714286,-10052076.900115816,-4.607137745958447
8979591.836734695,1428571.4285714286,-10256158.53276888,-4.7006738581863505
9183673.469387757,1428571.4285714286,-10460240.16542194,-4.794209970414253
9387755.102040816,1428571.4285714286,-10664321.798075,-4.887746082642155
9591836.734693877,1428571.4285714286,-10868403.430728061,-4.981282194870059
9795918.367346939,1428571.4285714286,-11072485.063381122,-5.074818307097962
10000000.0,1428571.4285714286,-11276566.696034184,-5.168354419325865
0.0,1632653.06122449,-1480648.3286872448,-0.6786210323865209
