,DateTime,baseline_grid_to_plant_kW,baseline_treatment_flow_m3_hr,flexible_grid_to_plant_kW,flexible_treatment_flow_m3_hr,electricity_TOU,electricity_demand1,electricity_demand2,electricity_demand3
16,2023-07-03 04:00:00,1744.019632034112,120.15,2315.570628183277,146.03564995797674,0.037473333,0.0,0.0,16.66
17,2023-07-03 04:15:00,1744.019632034112,120.15,2315.570628183277,146.03564995797674,0.037473333,0.0,0.0,16.66
18,2023-07-03 04:30:00,1744.019632034112,120.15,2315.570628183277,146.03564995797674,0.037473333,0.0,0.0,16.66
19,2023-07-03 04:45:00,1744.019632034112,120.15,2315.570628183277,146.03564995797674,0.037473333,0.0,0.0,16.66
20,2023-07-03 05:00:00,1744.019632034112,120.15,2315.570628183277,146.03564995797674,0.037473333,0.0,0.0,16.66
21,2023-07-03 05:15:00,1744.019632034112,120.15,2315.570628183277,146.03564995797674,0.037473333,0.0,0.0,16.66
22,2023-07-03 05:30:00,1744.019632034112,120.15,2315.570628183277,146.03564995797674,0.037473333,0.0,0.0,16.66
23,2023-07-03 05:45:00,1744.019632034112,120.15,2315.570628183277,146.03564995797674,0.037473333,0.0,0.0,16.66
24,2023-07-03 06:00:00,1744.019632034112,120.15,2315.570628183277,146.03564995797674,0.037473333,0.0,0.0,16.66
25,2023-07-03 06:15:00,1744.019632034112,120.15,2315.570628183277,146.03564995797674,0.037473333,0.0,0.0,16.66
26,2023-07-03 06:30:00,1744.019632034112,120.15,2315.570628183277,146.03564995797674,0.037473333,0.0,0.0,16.66
27,2023-07-03 06:45:00,1744.019632034112,120.15,2315.570628183277,146.03564995797674,0.037473333,0.0,0.0,16.66
28,2023-07-03 07:00:00,1744.019632034112,120.15,2315.570628183277,146.03564995797674,0.037473333,0.0,0.0,16.66
29,2023-07-03 07:15:00,1744.019632034112,120.15,2315.570628183277,146.03564995797674,0.037473333,0.0,0.0,16.66
30,2023-07-03 07:30:00,1744.019632034112,120.15,2315.570628183277,146.03564995797674,0.037473333,0.0,0.0,16.66
31,2023-07-03 07:45:00,1744.019632034112,120.15,2315.570628183277,146.03564995797674,0.037473333,0.0,0.0,16.66
32,2023-07-03 08:00:00,1744.019632034112,120.15,213.60000000000002,0.0,0.049901949,18.44,9.15,16.66
33,2023-07-03 08:15:00,1744.019632034112,120.15,213.60000000000002,0.0,0.049901949,18.44,9.15,16.66
34,2023-07-03 08:30:00,1744.019632034112,120.15,213.60000000000002,0.0,0.049901949,18.44,9.15,16.66
35,2023-07-03 08:45:00,1744.019632034112,120.15,213.60000000000002,4.395749433922509e-50,0.049901949,18.44,9.15,16.66
36,2023-07-03 09:00:00,1744.019632034112,120.15,213.60000000000002,1.3363823550460978e-51,0.049901949,18.44,9.15,16.66
37,2023-07-03 09:15:00,1744.019632034112,120.15,213.60000000000002,0.0,0.049901949,18.44,9.15,16.66
38,2023-07-03 09:30:00,1744.019632034112,120.15,213.60000000000002,0.0,0.049901949,18.44,9.15,16.66
39,2023-07-03 09:45:00,1744.019632034112,120.15,213.60000000000002,1.0894750297652649e-49,0.049901949,18.44,9.15,16.66
40,2023-07-03 10:00:00,1744.019632034112,120.15,213.60000000000002,2.7488448662107074e-49,0.049901949,18.44,9.15,16.66
41,2023-07-03 10:15:00,1744.019632034112,120.15,213.60000000000002,0.0,0.049901949,18.44,9.15,16.66
42,2023-07-03 10:30:00,1744.019632034112,120.15,213.60000000000002,0.0,0.049901949,18.44,9.15,16.66
43,2023-07-03 10:45:00,1744.019632034112,120.15,213.60000000000002,0.0,0.049901949,18.44,9.15,16.66
44,2023-07-03 11:00:00,1744.019632034112,120.15,213.60000000000002,0.0,0.049901949,18.44,9.15,16.66
45,2023-07-03 11:15:00,1744.019632034112,120.15,213.60000000000002,0.0,0.049901949,18.44,9.15,16.66
46,2023-07-03 11:30:00,1744.019632034112,120.15,213.60000000000002,0.0,0.049901949,18.44,9.15,16.66
47,2023-07-03 11:45:00,1744.019632034112,120.15,213.60000000000002,0.0,0.049901949,18.44,9.15,16.66
48,2023-07-03 12:00:00,1744.019632034112,120.15,213.60000000000002,0.0,0.049901949,18.44,9.15,16.66
49,2023-07-03 12:15:00,1744.019632034112,120.15,213.60000000000002,0.0,0.049901949,18.44,9.15,16.66
50,2023-07-03 12:30:00,1744.019632034112,120.15,213.60000000000002,0.0,0.049901949,18.44,9.15,16.66
51,2023-07-03 12:45:00,1744.019632034112,120.15,1277.007236964682,0.0,0.049901949,18.44,9.15,16.66
52,2023-07-03 13:00:00,1744.019632034112,120.15,1277.007236964682,0.0,0.049901949,18.44,9.15,16.66
53,2023-07-03 13:15:00,1744.019632034112,120.15,1277.0072385052304,93.4499974401706,0.049901949,18.44,9.15,16.66
54,2023-07-03 13:30:00,1744.019632034112,120.15,1277.0072385052304,93.4499974401706,0.049901949,18.44,9.15,16.66
55,2023-07-03 13:45:00,1744.019632034112,120.15,1277.0072385052304,93.4499974401706,0.049901949,18.44,9.15,16.66
56,2023-07-03 14:00:00,1744.019632034112,120.15,1277.0072385052304,93.4499974401706,0.049901949,18.44,9.15,16.66
57,2023-07-03 14:15:00,1744.019632034112,120.15,1277.0072385052304,93.4499974401706,0.049901949,18.44,9.15,16.66
58,2023-07-03 14:30:00,1744.019632034112,120.15,1277.0072385052304,93.4499974401706,0.049901949,18.44,9.15,16.66
59,2023-07-03 14:45:00,1744.019632034112,120.15,1277.0072385052304,93.4499974401706,0.049901949,18.44,9.15,16.66
60,2023-07-03 15:00:00,1744.019632034112,120.15,1277.0072385052304,93.4499974401706,0.049901949,18.44,9.15,16.66
61,2023-07-03 15:15:00,1744.019632034112,120.15,1277.0072385052304,93.4499974401706,0.049901949,18.44,9.15,16.66
62,2023-07-03 15:30:00,1744.019632034112,120.15,1277.0072385052304,93.4499974401706,0.049901949,18.44,9.15,16.66
63,2023-07-03 15:45:00,1744.019632034112,120.15,1277.0072385052304,93.4499974401706,0.049901949,18.44,9.15,16.66
64,2023-07-03 16:00:00,1744.019632034112,120.15,1277.0072385052304,93.4499974401706,0.049901949,18.44,9.15,16.66
65,2023-07-03 16:15:00,1744.019632034112,120.15,1277.0072385052304,93.4499974401706,0.049901949,18.44,9.15,16.66
66,2023-07-03 16:30:00,1744.019632034112,120.15,1277.0072385052304,93.4499974401706,0.049901949,18.44,9.15,16.66
67,2023-07-03 16:45:00,1744.019632034112,120.15,1277.0072384975176,93.44999743967192,0.049901949,18.44,9.15,16.66
68,2023-07-03 17:00:00,1744.019632034112,120.15,1277.0072385052304,93.4499974401706,0.049901949,18.44,9.15,16.66
69,2023-07-03 17:15:00,1744.019632034112,120.15,1277.0072385052304,93.4499974401706,0.049901949,18.44,9.15,16.66
70,2023-07-03 17:30:00,1744.019632034112,120.15,1277.0072385052304,93.4499974401706,0.049901949,18.44,9.15,16.66
71,2023-07-03 17:45:00,1744.019632034112,120.15,1277.0072385052304,93.4499974401706,0.049901949,18.44,9.15,16.66
72,2023-07-03 18:00:00,1744.019632034112,120.15,1277.0072386581132,93.44999745005562,0.049901949,18.44,0.0,16.66
73,2023-07-03 18:15:00,1744.019632034112,120.15,1277.0072386581132,93.44999745005562,0.049901949,18.44,0.0,16.66
74,2023-07-03 18:30:00,1744.019632034112,120.15,1277.0072386581132,93.44999745005562,0.049901949,18.44,0.0,16.66
75,2023-07-03 18:45:00,1744.019632034112,120.15,1277.0072386581132,93.44999745005562,0.049901949,18.44,0.0,16.66
76,2023-07-03 19:00:00,1744.019632034112,120.15,1277.0072386581132,93.44999745005562,0.049901949,18.44,0.0,16.66
77,2023-07-03 19:15:00,1744.019632034112,120.15,1277.0072386581132,93.44999745005562,0.049901949,18.44,0.0,16.66
78,2023-07-03 19:30:00,1744.019632034112,120.15,1277.0072386581132,93.44999745005562,0.049901949,18.44,0.0,16.66
79,2023-07-03 19:45:00,1744.019632034112,120.15,1277.0072386581132,93.44999745005562,0.049901949,18.44,0.0,16.66
80,2023-07-03 20:00:00,1744.019632034112,120.15,1277.0072386581132,93.44999745005562,0.049901949,18.44,0.0,16.66
81,2023-07-03 20:15:00,1744.019632034112,120.15,1277.0072386581132,93.44999745005562,0.049901949,18.44,0.0,16.66
82,2023-07-03 20:30:00,1744.019632034112,120.15,1277.0072386581132,93.44999745005563,0.049901949,18.44,0.0,16.66
83,2023-07-03 20:45:00,1744.019632034112,120.15,1277.0072386581132,93.44999745005563,0.049901949,18.44,0.0,16.66
84,2023-07-03 21:00:00,1744.019632034112,120.15,1277.0072386581132,93.44999745005563,0.049901949,18.44,0.0,16.66
85,2023-07-03 21:15:00,1744.019632034112,120.15,1277.0072386581132,93.44999745005562,0.049901949,18.44,0.0,16.66
86,2023-07-03 21:30:00,1744.019632034112,120.15,1277.0072386581132,93.44999745005563,0.049901949,18.44,0.0,16.66
87,2023-07-03 21:45:00,1744.019632034112,120.15,1277.0072386581132,93.44999745005562,0.049901949,18.44,0.0,16.66
88,2023-07-03 22:00:00,1744.019632034112,120.15,2315.570628183277,146.03564995797674,0.037473333,0.0,0.0,16.66
89,2023-07-03 22:15:00,1744.019632034112,120.15,2315.570628183277,146.03564995797674,0.037473333,0.0,0.0,16.66
90,2023-07-03 22:30:00,1744.019632034112,120.15,2315.570628183277,146.03564995797674,0.037473333,0.0,0.0,16.66
91,2023-07-03 22:45:00,1744.019632034112,120.15,2315.570628183277,146.03564995797674,0.037473333,0.0,0.0,16.66
92,2023-07-03 23:00:00,1744.019632034112,120.15,2315.570628183277,146.03564995797674,0.037473333,0.0,0.0,16.66
93,2023-07-03 23:15:00,1744.019632034112,120.15,2315.570628183277,146.03564995797674,0.037473333,0.0,0.0,16.66
94,2023-07-03 23:30:00,1744.019632034112,120.15,2315.570628183277,146.03564995797674,0.037473333,0.0,0.0,16.66
95,2023-07-03 23:45:00,1744.019632034112,2.229437241480334e-40,2315.570628183277,146.03564995797674,0.037473333,0.0,0.0,16.66
