upgrade cost [$],obsolete asset cost [$],npv [$],lvof [$/kWh]
2653061.224489796,612244.8979591837,-3041486.0433547376,-0.0387056468816803
2857142.8571428573,612244.8979591837,-3245567.676007799,-0.041302769306675396
3061224.4897959186,612244.8979591837,-3449649.30866086,-0.04389989173167049
3265306.12244898,612244.8979591837,-3653730.9413139215,-0.046497014156665586
3469387.7551020407,612244.8979591837,-3857812.573966982,-0.04909413658166067
3673469.387755102,612244.8979591837,-4061894.206620043,-0.051691259006655756
3877551.020408164,612244.8979591837,-4265975.839273105,-0.054288381431650864
4081632.6530612246,612244.8979591837,-4470057.471926166,-0.056885503856645946
4285714.285714285,612244.8979591837,-4674139.104579227,-0.05948262628164104
4489795.918367348,612244.8979591837,-4878220.737232289,-0.06207974870663614
4693877.551020408,612244.8979591837,-5082302.36988535,-0.06467687113163123
4897959.183673469,612244.8979591837,-5286384.002538411,-0.06727399355662632
5102040.816326531,612244.8979591837,-5490465.635191472,-0.0698711159816214
5306122.448979592,612244.8979591837,-5694547.267844534,-0.07246823840661651
5510204.081632653,612244.8979591837,-5898628.900497595,-0.0750653608316116
5714285.714285715,612244.8979591837,-6102710.533150656,-0.0776624832566067
5918367.346938776,612244.8979591837,-6306792.165803717,-0.08025960568160179
6122448.979591837,612244.8979591837,-6510873.798456779,-0.08285672810659687
6326530.612244898,612244.8979591837,-6714955.43110984,-0.08545385053159198
6530612.24489796,612244.8979591837,-6919037.063762901,-0.08805097295658706
6734693.87755102,612244.8979591837,-7123118.696415962,-0.09064809538158215
6938775.510204081,612244.8979591837,-7327200.329069023,-0.09324521780657724
7142857.142857144,612244.8979591837,-7531281.961722085,-0.09584234023157234
7346938.775510204,612244.8979591837,-7735363.594375146,-0.09843946265656743
7551020.408163265,612244.8979591837,-7939445.227028207,-0.10103658508156252
7755102.040816328,612244.8979591837,-8143526.859681269,-0.10363370750655762
7959183.673469388,612244.8979591837,-8347608.492334329,-0.1062308299315527
8163265.306122449,612244.8979591837,-8551690.12498739,-0.10882795235654778
8367346.9387755105,612244.8979591837,-8755771.757640451,-0.11142507478154288
8571428.57142857,612244.8979591837,-8959853.390293512,-0.11402219720653797
8775510.204081632,612244.8979591837,-9163935.022946574,-0.11661931963153306
8979591.836734695,612244.8979591837,-9368016.655599637,-0.11921644205652819
9183673.469387757,612244.8979591837,-9572098.288252698,-0.12181356448152328
9387755.102040816,612244.8979591837,-9776179.920905758,-0.12441068690651835
9591836.734693877,612244.8979591837,-9980261.553558819,-0.12700780933151345
9795918.367346939,612244.8979591837,-10184343.18621188,-0.12960493175650853
10000000.0,612244.8979591837,-10388424.818864942,-0.13220205418150363
0.0,816326.530612245,-592506.4515180024,-0.007540177781739191
204081.63265306124,816326.530612245,-796588.0841710637,-0.010137300206734284
408163.2653061225,816326.530612245,-1000669.7168241248,-0.012734422631729374
612244.8979591837,816326.530612245,-1204751.349477186,-0.015331545056724467
816326.530612245,816326.530612245,-1408832.9821302474,-0.017928667481719562
1020408.1632653062,816326.530612245,-1612914.6147833087,-0.020525789906714654
1224489.7959183673,816326.530612245,-1816996.2474363698,-0.023122912331709745
1428571.4285714286,816326.530612245,-2021077.8800894308,-0.025720034756704833
1632653.06122449,816326.530612245,-2225159.5127424924,-0.028317157181699932
1836734.693877551,816326.530612245,-2429241.1453955537,-0.030914279606695023
2040816.3265306123,816326.530612245,-2633322.778048615,-0.03351140203169012
2244897.959183674,816326.530612245,-2837404.4107016763,-0.03610852445668521
2448979.5918367347,816326.530612245,-3041486.0433547376,-0.0387056468816803
2653061.224489796,816326.530612245,-3245567.676007799,-0.041302769306675396
2857142.8571428573,816326.530612245,-3449649.30866086,-0.04389989173167049
3061224.4897959186,816326.530612245,-3653730.9413139215,-0.046497014156665586
3265306.12244898,816326.530612245,-3857812.573966983,-0.049094136581660675
3469387.7551020407,816326.530612245,-4061894.206620043,-0.051691259006655756
3673469.387755102,816326.530612245,-4265975.839273104,-0.05428838143165085
3877551.020408164,816326.530612245,-4470057.471926167,-0.05688550385664596
4081632.6530612246,816326.530612245,-4674139.104579227,-0.05948262628164104
4285714.285714285,816326.530612245,-4878220.737232288,-0.062079748706636136
4489795.918367348,816326.530612245,-5082302.369885351,-0.06467687113163123
4693877.551020408,816326.530612245,-5286384.002538411,-0.06727399355662632
4897959.183673469,816326.530612245,-5490465.635191472,-0.0698711159816214
5102040.816326531,816326.530612245,-5694547.267844534,-0.07246823840661651
5306122.448979592,816326.530612245,-5898628.900497595,-0.0750653608316116
5510204.081632653,816326.530612245,-6102710.533150656,-0.0776624832566067
5714285.714285715,816326.530612245,-6306792.165803717,-0.08025960568160179
5918367.346938776,816326.530612245,-6510873.798456779,-0.08285672810659687
6122448.979591837,816326.530612245,-6714955.43110984,-0.08545385053159198
6326530.612244898,816326.530612245,-6919037.063762901,-0.08805097295658706
6530612.24489796,816326.530612245,-7123118.696415963,-0.09064809538158215
6734693.87755102,816326.530612245,-7327200.329069023,-0.09324521780657724
6938775.510204081,816326.530612245,-7531281.961722084,-0.09584234023157233
7142857.142857144,816326.530612245,-7735363.594375147,-0.09843946265656744
7346938.775510204,816326.530612245,-7939445.227028207,-0.10103658508156252
7551020.408163265,816326.530612245,-8143526.859681268,-0.1036337075065576
7755102.040816328,816326.530612245,-8347608.49233433,-0.10623082993155272
7959183.673469388,816326.530612245,-8551690.12498739,-0.10882795235654778
8163265.306122449,816326.530612245,-8755771.757640451,-0.11142507478154288
8367346.9387755105,816326.530612245,-8959853.390293512,-0.11402219720653797
8571428.57142857,816326.530612245,-9163935.022946574,-0.11661931963153306
8775510.204081632,816326.530612245,-9368016.655599635,-0.11921644205652816
8979591.836734695,816326.530612245,-9572098.288252698,-0.12181356448152328
9183673.469387757,816326.530612245,-9776179.92090576,-0.12441068690651837
9387755.102040816,816326.530612245,-9980261.553558819,-0.12700780933151345
9591836.734693877,816326.530612245,-10184343.18621188,-0.12960493175650853
9795918.367346939,816326.530612245,-10388424.818864942,-0.13220205418150363
10000000.0,816326.530612245,-10592506.451518003,-0.13479917660649873
0.0,1020408.1632653062,-796588.0841710636,-0.010137300206734283
204081.63265306124,1020408.1632653062,-1000669.7168241248,-0.012734422631729374
408163.2653061225,1020408.1632653062,-1204751.349477186,-0.015331545056724467
612244.8979591837,1020408.1632653062,-1408832.9821302474,-0.017928667481719562
816326.530612245,1020408.1632653062,-1612914.6147833087,-0.020525789906714654
1020408.1632653062,1020408.1632653062,-1816996.2474363698,-0.023122912331709745
1224489.7959183673,1020408.1632653062,-2021077.8800894308,-0.025720034756704833
1428571.4285714286,1020408.1632653062,-2225159.5127424924,-0.028317157181699932
1632653.06122449,1020408.1632653062,-2429241.1453955537,-0.030914279606695023
1836734.693877551,1020408.1632653062,-2633322.778048615,-0.03351140203169012
2040816.3265306123,1020408.1632653062,-2837404.4107016763,-0.03610852445668521
2244897.959183674,1020408.1632653062,-3041486.0433547376,-0.0387056468816803
2448979.5918367347,1020408.1632653062,-3245567.6760077984,-0.04130276930667539
2653061.224489796,1020408.1632653062,-3449649.3086608597,-0.043899891731670485
2857142.8571428573,1020408.1632653062,-3653730.941313921,-0.04649701415666558
3061224.4897959186,1020408.1632653062,-3857812.5739669823,-0.049094136581660675
3265306.12244898,1020408.1632653062,-4061894.206620044,-0.05169125900665577
3469387.7551020407,1020408.1632653062,-4265975.839273104,-0.05428838143165085
3673469.387755102,1020408.1632653062,-4470057.471926166,-0.056885503856645946
3877551.020408164,1020408.1632653062,-4674139.104579228,-0.05948262628164105
4081632.6530612246,1020408.1632653062,-4878220.737232288,-0.062079748706636136
4285714.285714285,1020408.1632653062,-5082302.36988535,-0.06467687113163123
4489795.918367348,1020408.1632653062,-5286384.002538412,-0.06727399355662633
4693877.551020408,1020408.1632653062,-5490465.635191472,-0.0698711159816214
4897959.183673469,1020408.1632653062,-5694547.267844534,-0.07246823840661651
5102040.816326531,1020408.1632653062,-5898628.900497595,-0.0750653608316116
5306122.448979592,1020408.1632653062,-6102710.533150656,-0.0776624832566067
5510204.081632653,1020408.1632653062,-6306792.165803717,-0.08025960568160179
5714285.714285715,1020408.1632653062,-6510873.798456779,-0.08285672810659687
5918367.346938776,1020408.1632653062,-6714955.43110984,-0.08545385053159198
6122448.979591837,1020408.1632653062,-6919037.063762901,-0.08805097295658706
6326530.612244898,1020408.1632653062,-7123118.696415963,-0.09064809538158215
6530612.24489796,1020408.1632653062,-7327200.329069024,-0.09324521780657725
6734693.87755102,1020408.1632653062,-7531281.961722084,-0.09584234023157233
6938775.510204081,1020408.1632653062,-7735363.594375146,-0.09843946265656743
7142857.142857144,1020408.1632653062,-7939445.227028208,-0.10103658508156253
7346938.775510204,1020408.1632653062,-8143526.859681268,-0.1036337075065576
7551020.408163265,1020408.1632653062,-8347608.492334329,-0.1062308299315527
7755102.040816328,1020408.1632653062,-8551690.124987392,-0.10882795235654781
7959183.673469388,1020408.1632653062,-8755771.757640451,-0.11142507478154288
8163265.306122449,1020408.1632653062,-8959853.390293512,-0.11402219720653797
8367346.9387755105,1020408.1632653062,-9163935.022946574,-0.11661931963153306
8571428.57142857,1020408.1632653062,-9368016.655599635,-0.11921644205652816
8775510.204081632,1020408.1632653062,-9572098.288252696,-0.12181356448152325
8979591.836734695,1020408.1632653062,-9776179.92090576,-0.12441068690651837
9183673.469387757,1020408.1632653062,-9980261.55355882,-0.12700780933151345
9387755.102040816,1020408.1632653062,-10184343.18621188,-0.12960493175650853
9591836.734693877,1020408.1632653062,-10388424.818864942,-0.13220205418150363
9795918.367346939,1020408.1632653062,-10592506.451518003,-0.13479917660649873
10000000.0,1020408.1632653062,-10796588.084171064,-0.1373962990314938
0.0,1224489.7959183673,-1000669.7168241248,-0.012734422631729374
204081.63265306124,1224489.7959183673,-1204751.349477186,-0.015331545056724467
408163.2653061225,1224489.7959183673,-1408832.9821302474,-0.017928667481719562
612244.8979591837,1224489.7959183673,-1612914.6147833085,-0.02052578990671465
816326.530612245,1224489.7959183673,-1816996.2474363698,-0.023122912331709745
1020408.1632653062,1224489.7959183673,-2021077.8800894308,-0.025720034756704833
1224489.7959183673,1224489.7959183673,-2225159.5127424924,-0.028317157181699932
1428571.4285714286,1224489.7959183673,-2429241.1453955537,-0.030914279606695023
1632653.06122449,1224489.7959183673,-2633322.778048615,-0.03351140203169012
1836734.693877551,1224489.7959183673,-2837404.4107016763,-0.03610852445668521
2040816.3265306123,1224489.7959183673,-3041486.0433547376,-0.0387056468816803
2244897.959183674,1224489.7959183673,-3245567.676007799,-0.041302769306675396
2448979.5918367347,1224489.7959183673,-3449649.3086608597,-0.043899891731670485
2653061.224489796,1224489.7959183673,-3653730.941313921,-0.04649701415666558
2857142.8571428573,1224489.7959183673,-3857812.5739669823,-0.049094136581660675
3061224.4897959186,1224489.7959183673,-4061894.206620043,-0.051691259006655756
3265306.12244898,1224489.7959183673,-4265975.839273104,-0.05428838143165085
3469387.7551020407,1224489.7959183673,-4470057.471926166,-0.056885503856645946
3673469.387755102,1224489.7959183673,-4674139.104579227,-0.05948262628164104
3877551.020408164,1224489.7959183673,-4878220.737232288,-0.062079748706636136
4081632.6530612246,1224489.7959183673,-5082302.36988535,-0.06467687113163123
4285714.285714285,1224489.7959183673,-5286384.002538411,-0.06727399355662632
4489795.918367348,1224489.7959183673,-5490465.635191472,-0.0698711159816214
4693877.551020408,1224489.7959183673,-5694547.267844534,-0.07246823840661651
4897959.183673469,1224489.7959183673,-5898628.900497595,-0.0750653608316116
5102040.816326531,1224489.7959183673,-6102710.533150656,-0.0776624832566067
5306122.448979592,1224489.7959183673,-6306792.165803717,-0.08025960568160179
5510204.081632653,1224489.7959183673,-6510873.798456779,-0.08285672810659687
5714285.714285715,1224489.7959183673,-6714955.43110984,-0.08545385053159198
5918367.346938776,1224489.7959183673,-6919037.063762901,-0.08805097295658706
6122448.979591837,1224489.7959183673,-7123118.696415963,-0.09064809538158215
6326530.612244898,1224489.7959183673,-7327200.329069024,-0.09324521780657725
6530612.24489796,1224489.7959183673,-7531281.961722085,-0.09584234023157234
6734693.87755102,1224489.7959183673,-7735363.594375145,-0.09843946265656742
6938775.510204081,1224489.7959183673,-7939445.227028206,-0.1010365850815625
7142857.142857144,1224489.7959183673,-8143526.859681269,-0.10363370750655762
7346938.775510204,1224489.7959183673,-8347608.492334329,-0.1062308299315527
7551020.408163265,1224489.7959183673,-8551690.12498739,-0.10882795235654778
7755102.040816328,1224489.7959183673,-8755771.757640453,-0.1114250747815429
7959183.673469388,1224489.7959183673,-8959853.390293512,-0.11402219720653797
8163265.306122449,1224489.7959183673,-9163935.022946574,-0.11661931963153306
8367346.9387755105,1224489.7959183673,-9368016.655599635,-0.11921644205652816
8571428.57142857,1224489.7959183673,-9572098.288252696,-0.12181356448152325
8775510.204081632,1224489.7959183673,-9776179.920905758,-0.12441068690651835
8979591.836734695,1224489.7959183673,-9980261.55355882,-0.12700780933151345
9183673.469387757,1224489.7959183673,-10184343.186211882,-0.12960493175650856
9387755.102040816,1224489.7959183673,-10388424.818864942,-0.13220205418150363
9591836.734693877,1224489.7959183673,-10592506.451518003,-0.13479917660649873
9795918.367346939,1224489.7959183673,-10796588.084171064,-0.1373962990314938
10000000.0,1224489.7959183673,-11000669.716824125,-0.1399934214564889
0.0,1428571.4285714286,-1204751.349477186,-0.015331545056724467
204081.63265306124,1428571.4285714286,-1408832.9821302474,-0.017928667481719562
408163.2653061225,1428571.4285714286,-1612914.6147833087,-0.020525789906714654
612244.8979591837,1428571.4285714286,-1816996.2474363698,-0.023122912331709745
816326.530612245,1428571.4285714286,-2021077.8800894308,-0.025720034756704833
1020408.1632653062,1428571.4285714286,-2225159.5127424924,-0.028317157181699932
1224489.7959183673,1428571.4285714286,-2429241.1453955537,-0.030914279606695023
1428571.4285714286,1428571.4285714286,-2633322.778048615,-0.03351140203169012
1632653.06122449,1428571.4285714286,-2837404.4107016763,-0.03610852445668521
1836734.693877551,1428571.4285714286,-3041486.0433547376,-0.0387056468816803
2040816.3265306123,1428571.4285714286,-3245567.676007799,-0.041302769306675396
2244897.959183674,1428571.4285714286,-3449649.30866086,-0.04389989173167049
2448979.5918367347,1428571.4285714286,-3653730.941313921,-0.04649701415666558
2653061.224489796,1428571.4285714286,-3857812.5739669823,-0.049094136581660675
2857142.8571428573,1428571.4285714286,-4061894.206620043,-0.051691259006655756
3061224.4897959186,1428571.4285714286,-4265975.839273104,-0.05428838143165085
3265306.12244898,1428571.4285714286,-4470057.471926166,-0.056885503856645946
3469387.7551020407,1428571.4285714286,-4674139.104579227,-0.05948262628164104
3673469.387755102,1428571.4285714286,-4878220.737232288,-0.062079748706636136
3877551.020408164,1428571.4285714286,-5082302.36988535,-0.06467687113163123
4081632.6530612246,1428571.4285714286,-5286384.002538411,-0.06727399355662632
4285714.285714285,1428571.4285714286,-5490465.635191472,-0.0698711159816214
4489795.918367348,1428571.4285714286,-5694547.267844534,-0.07246823840661651
4693877.551020408,1428571.4285714286,-5898628.900497595,-0.0750653608316116
4897959.183673469,1428571.4285714286,-6102710.533150656,-0.0776624832566067
5102040.816326531,1428571.4285714286,-6306792.165803717,-0.08025960568160179
5306122.448979592,1428571.4285714286,-6510873.798456779,-0.08285672810659687
5510204.081632653,1428571.4285714286,-6714955.43110984,-0.08545385053159198
5714285.714285715,1428571.4285714286,-6919037.063762901,-0.08805097295658706
5918367.346938776,1428571.4285714286,-7123118.696415963,-0.09064809538158215
6122448.979591837,1428571.4285714286,-7327200.329069024,-0.09324521780657725
6326530.612244898,1428571.4285714286,-7531281.961722085,-0.09584234023157234
6530612.24489796,1428571.4285714286,-7735363.594375147,-0.09843946265656744
6734693.87755102,1428571.4285714286,-7939445.227028206,-0.1010365850815625
6938775.510204081,1428571.4285714286,-8143526.859681267,-0.1036337075065576
7142857.142857144,1428571.4285714286,-8347608.49233433,-0.10623082993155272
7346938.775510204,1428571.4285714286,-8551690.12498739,-0.10882795235654778
7551020.408163265,1428571.4285714286,-8755771.757640451,-0.11142507478154288
7755102.040816328,1428571.4285714286,-8959853.390293514,-0.114022197206538
7959183.673469388,1428571.4285714286,-9163935.022946574,-0.11661931963153306
8163265.306122449,1428571.4285714286,-9368016.655599635,-0.11921644205652816
8367346.9387755105,1428571.4285714286,-9572098.288252696,-0.12181356448152325
8571428.57142857,1428571.4285714286,-9776179.920905758,-0.12441068690651835
8775510.204081632,1428571.4285714286,-9980261.553558819,-0.12700780933151345
8979591.836734695,1428571.4285714286,-10184343.186211882,-0.12960493175650856
9183673.469387757,1428571.4285714286,-10388424.818864943,-0.13220205418150366
