upgrade cost [$],obsolete asset cost [$],npv [$],lvof [$/kWh]
0.0,408163.2653061225,-343597.769072689,-0.225676976123532
204081.63265306124,408163.2653061225,-547679.4017257502,-0.35971895743148674
408163.2653061225,408163.2653061225,-751761.0343788115,-0.4937609387394415
612244.8979591837,408163.2653061225,-955842.6670318727,-0.6278029200473962
816326.530612245,408163.2653061225,-1159924.2996849339,-0.7618449013553509
1020408.1632653062,408163.2653061225,-1364005.9323379952,-0.8958868826633057
1224489.7959183673,408163.2653061225,-1568087.5649910565,-1.0299288639712605
1428571.4285714286,408163.2653061225,-1772169.1976441178,-1.1639708452792152
1632653.06122449,408163.2653061225,-1976250.830297179,-1.29801282658717
1836734.693877551,408163.2653061225,-2180332.46295024,-1.4320548078951245
2040816.3265306123,408163.2653061225,-2384414.095603301,-1.5660967892030793
2244897.959183674,408163.2653061225,-2588495.728256363,-1.7001387705110345
2448979.5918367347,408163.2653061225,-2792577.360909424,-1.834180751818989
2653061.224489796,408163.2653061225,-2996658.993562485,-1.9682227331269437
2857142.8571428573,408163.2653061225,-3200740.6262155464,-2.1022647144348987
3061224.4897959186,408163.2653061225,-3404822.2588686077,-2.2363066957428535
3265306.12244898,408163.2653061225,-3608903.891521669,-2.370348677050808
3469387.7551020407,408163.2653061225,-3812985.52417473,-2.5043906583587625
3673469.387755102,408163.2653061225,-4017067.156827791,-2.6384326396667173
3877551.020408164,408163.2653061225,-4221148.789480853,-2.7724746209746725
4081632.6530612246,408163.2653061225,-4425230.422133913,-2.9065166022826268
4285714.285714285,408163.2653061225,-4629312.054786975,-3.0405585835905815
4489795.918367348,408163.2653061225,-4833393.687440037,-3.1746005648985367
4693877.551020408,408163.2653061225,-5037475.320093097,-3.308642546206491
4897959.183673469,408163.2653061225,-5241556.9527461585,-3.4426845275144458
5102040.816326531,408163.2653061225,-5445638.58539922,-3.5767265088224005
5306122.448979592,408163.2653061225,-5649720.218052281,-3.7107684901303553
5510204.081632653,408163.2653061225,-5853801.850705342,-3.84481047143831
